link_id,matrix_ab,matrix_ba,matrix_tot,Congested_Time_AB,Congested_Time_BA,Congested_Time_Max,Delay_factor_AB,Delay_factor_BA,Delay_factor_Max,VOC_AB,VOC_BA,VOC_max,PCE_AB,PCE_BA,PCE_tot
21157,0.0,,0.0,0.185982,,0.185982,1.0,,1.0,0.0,,0.0,0.0,,0.0
21158,38.987805399896175,,38.987805399896175,0.17587883731406637,,0.17587883731406637,1.0009523412757069,,1.0009523412757069,0.02784843242849727,,0.02784843242849727,38.987805399896175,,38.987805399896175
21159,155.40103585926022,,155.40103585926022,0.119192167698002,,0.119192167698002,1.01147460707741,,1.01147460707741,0.11100073989947158,,0.11100073989947158,155.40103585926022,,155.40103585926022
21160,0.0,,0.0,0.07734150000000001,,0.07734150000000001,1.0,,1.0,0.0,,0.0,0.0,,0.0
21161,0.0,,0.0,0.046875,,0.046875,1.0,,1.0,0.0,,0.0,0.0,,0.0
21162,215.07456590843773,,215.07456590843773,0.08375061106104113,,0.08375061106104113,1.0205959147341428,,1.0205959147341428,0.15362468993459838,,0.15362468993459838,215.07456590843773,,215.07456590843773
21163,0.0,,0.0,0.0264495,,0.0264495,1.0,,1.0,0.0,,0.0,0.0,,0.0
21164,0.0,,0.0,0.0264495,,0.0264495,1.0,,1.0,0.0,,0.0,0.0,,0.0
21165,215.07456590843773,,215.07456590843773,0.06821203825921379,,0.06821203825921379,1.0205959147341428,,1.0205959147341428,0.15362468993459838,,0.15362468993459838,215.07456590843773,,215.07456590843773
21166,155.40103585926022,,155.40103585926022,0.02986176482474638,,0.02986176482474638,1.01147460707741,,1.01147460707741,0.11100073989947158,,0.11100073989947158,155.40103585926022,,155.40103585926022
21167,155.40103585926022,,155.40103585926022,0.038590284946520885,,0.038590284946520885,1.01147460707741,,1.01147460707741,0.11100073989947158,,0.11100073989947158,155.40103585926022,,155.40103585926022
21168,0.0,,0.0,0.030184499999999996,,0.030184499999999996,1.0,,1.0,0.0,,0.0,0.0,,0.0
21169,0.0,,0.0,0.039009,,0.039009,1.0,,1.0,0.0,,0.0,0.0,,0.0
21170,0.0,,0.0,0.033567,,0.033567,1.0,,1.0,0.0,,0.0,0.0,,0.0
21171,0.0,,0.0,0.033567,,0.033567,1.0,,1.0,0.0,,0.0,0.0,,0.0
21172,0.0,,0.0,0.0958125,,0.0958125,1.0,,1.0,0.0,,0.0,0.0,,0.0
21173,0.0,,0.0,0.10015199999999999,,0.10015199999999999,1.0,,1.0,0.0,,0.0,0.0,,0.0
21174,0.0,,0.0,0.035330999999999994,,0.035330999999999994,1.0,,1.0,0.0,,0.0,0.0,,0.0
21175,0.0,,0.0,0.035330999999999994,,0.035330999999999994,1.0,,1.0,0.0,,0.0,0.0,,0.0
21176,0.0,,0.0,0.14364900000000003,,0.14364900000000003,1.0,,1.0,0.0,,0.0,0.0,,0.0
21177,0.0,,0.0,0.1009815,,0.1009815,1.0,,1.0,0.0,,0.0,0.0,,0.0
21178,3145.8059787230522,,3145.8059787230522,0.28905174716013265,,0.28905174716013265,1.1580846298537333,,1.1580846298537333,0.4766372695034928,,0.4766372695034928,3145.8059787230522,,3145.8059787230522
21179,2974.0142705752073,,2974.0142705752073,0.27338823419809777,,0.27338823419809777,1.1428859915809813,,1.1428859915809813,0.45060822281442536,,0.45060822281442536,2974.0142705752073,,2974.0142705752073
21180,155.40103585926022,,155.40103585926022,0.07656003022159978,,0.07656003022159978,1.01147460707741,,1.01147460707741,0.11100073989947158,,0.11100073989947158,155.40103585926022,,155.40103585926022
21181,0.0,,0.0,0.030729000000000003,,0.030729000000000003,1.0,,1.0,0.0,,0.0,0.0,,0.0
21182,0.0,,0.0,0.030729000000000003,,0.030729000000000003,1.0,,1.0,0.0,,0.0,0.0,,0.0
