O_ID,D_ID,OD_Number
10000006,10000129,1
10000006,10000130,5
10000006,10000135,4
10000006,10000137,1
10000006,10000142,1
10000006,10000146,1
10000006,10000151,1
10000006,10000159,1
10000006,10000163,1
10000006,10000166,1
10000006,10000170,1
10000006,10000196,1
10000006,10000229,1
10000006,10000233,2
10000006,10000286,1
10000006,10000294,1
10000006,10000328,1
10000006,10000355,1
10000006,10000356,3
10000006,10000361,2
10000006,10000362,1
10000006,10000363,9
10000006,10000364,12
10000006,10000365,1
10000006,10000377,2
10000006,10000378,1
10000006,10000390,2
10000006,10000395,1
10000006,10000398,1
10000006,10000471,1
10000006,10000472,1
10000006,10000473,1
10000006,10000480,1
10000006,10000498,1
10000006,10000517,4
10000006,10000522,1
10000006,10000524,88
10000006,10000525,25
10000006,10000528,47
10000006,10000529,36
10000006,10000533,2
10000006,10000534,2
10000006,10000536,1
10000006,10000537,2
10000006,10000538,2
10000006,10000539,1
10000006,10000540,1
10000006,10000543,1
10000006,10000545,1
10000006,10000549,2
10000006,10000554,1
10000006,10000560,1
10000006,10000569,2
10000006,10000571,1
10000006,10000573,2
10000006,10000574,2
10000006,10000576,2
10000006,10000580,1
10000006,10000593,3
10000006,10000602,5
10000006,10000615,2
10000006,10000617,1
10000006,10000624,1
10000006,10000630,1
10000006,10000642,2
10000006,10000644,6
10000006,10000645,6
10000006,10000650,1
10000006,10000654,2
10000006,10000655,4
10000006,10000665,2
10000006,10000678,44
10000006,10000680,25
10000006,10000681,17
10000006,10000682,3
10000006,10000683,2
10000006,10000684,32
10000006,10000685,2
10000006,10000686,2
10000006,10000687,2
10000006,10000689,4
10000006,10000690,6
10000006,10000691,1
10000006,10000692,9
10000006,10000693,2
10000006,10000695,3
10000006,10000702,2
10000006,10000703,3
10000006,10000704,1
10000006,10000705,1
10000006,10000706,3
10000006,10000708,3
10000006,10000711,1
10000006,10000716,1
10000006,10000718,3
10000006,10000719,4
10000006,10000720,5
10000006,10000727,2
10000006,10000728,2
